PART_NUMBER,QTN_REV_3D,MEAN_SIZE_3D,DRAWING_CODE,ATP,QTN_REV_2D,MEAN_SIZE_2D,QTY_SHEETS,QTY_DIMENSIONS,QTY_VIEWS,QTY_PART_LIST,QTY_TEXT_INFORMATION,LEAD_TIME_1,TRIM_AND_FINISH,LEAD_TO_RELEASE,QTY_ECN_2D
J291351-3,1,120858,NM,J29-0-1164,1,571192,1,4,5,0,98,21,-1,21,0
J291361-3,1,1971255,VF,J29-0-1164,1,1656640,3,28,20,0,199,19,0,19,0
J291451-1,4,1228192,IM,J29-0-BASELINE,4,1358399,1,46,10,0,132,37,0,-175,4
J291451-3,1,388971,MP,J29-0-BASELINE,1,789334,1,30,7,0,125,120,0,119,0
J291458-1,1,365150,MP,J29-0-BASELINE,1,768600,1,24,9,0,128,130,0,130,0
J291460-1,1,1084170,MP,J29-0-BASELINE,1,871055,1,23,9,0,129,102,0,102,0
J291461-1,3,333101,IM,J29-0-BASELINE,3,707642,1,18,6,0,128,12,0,11,3
J291480-1,1,101132,MP,J29-0-BASELINE,1,505827,1,3,5,0,122,0,0,-211,0
J291481-1,1,118745,NM,J29-0-BASELINE,1,509851,1,4,5,0,122,0,0,-225,0
J291482-1,1,145871,MP,N21-0-1016,1,634745,1,4,5,0,85,33,-1,33,0
J291484-1,1,448659,IM,J29-0-BASELINE,1,654871,1,14,6,0,127,139,-1,139,0
J291486-1,2,782838,VF,N21-0-1016,2,874923,1,16,7,0,96,41,0,41,1
J291550-1,3,459744,IM,J29-0-BASELINE,3,660048,1,10,5,0,124,51,0,49,4
J291551-1,1,341406,MP,J29-0-BASELINE,1,589855,1,3,5,0,125,47,0,47,0
J291567-1,1,292413,LU,J29-0-1164,1,794946,1,14,8,0,102,20,0,19,0
J291567-511,1,40342,SA,J29-0-1164,1,1154145,1,11,9,7,128,20,0,19,0
J291600-11,1,226616,NM,J29-0-BASELINE,1,572627,1,5,5,0,125,269,0,268,0
J291601-501,4,19737,IM,J29-0-BASELINE,4,2433798,2,36,17,4,206,76,-1,76,4
J291601-503,2,19392,IM,J29-0-BASELINE,2,2030232,2,23,15,4,197,82,-1,-384,1
J291602-5,5,318334,MP,J29-0-BASELINE,5,786071,1,15,8,0,128,196,0,195,4
J291602-7,3,237328,MP,J29-0-1164,3,988649,2,16,12,0,155,22,-1,22,2
J291603-501,2,19915,IM,J29-0-BASELINE,2,1996149,2,22,16,4,197,82,-1,-331,1
J291603-503,2,23391,IM,J29-0-BASELINE,2,2022567,2,22,16,4,197,13,-1,12,2
J291603-505,2,0,IM,J29-0-BASELINE,2,0,,,,,,82,-1,-331,1
J291700-1,4,906911,VF,J29-0-BASELINE,4,872189,1,27,7,0,126,115,0,114,4
J291755-1,1,934388,NM,N21-0-1016,1,1045668,2,14,9,0,139,14,0,14,0
J291800-1,1,90399,LU,J29-0-BASELINE,1,551525,1,3,5,0,125,75,0,74,0
J291800-11,1,92655,LU,J29-0-BASELINE,1,552037,1,3,5,0,125,75,0,74,0
J291800-13,1,121237,LU,J29-0-BASELINE,1,578739,1,6,5,0,125,75,0,74,0
J291800-15,1,95434,LU,J29-0-BASELINE,1,487502,1,3,5,0,108,82,0,82,0
J291800-17,1,170504,LU,J29-0-BASELINE,1,600336,1,14,5,0,116,82,0,82,0
J291800-21,1,170623,LU,J29-0-BASELINE,1,598764,1,14,5,0,116,82,0,82,0
J291800-27,1,192557,LU,J29-0-BASELINE,1,596852,1,14,5,0,116,82,0,82,0
J291800-29,1,286715,LU,J29-0-BASELINE,1,645707,1,11,5,0,129,103,0,103,0
J291800-3,1,170494,LU,J29-0-BASELINE,1,617559,1,13,5,0,120,82,0,82,0
J291800-43,1,284131,LU,N21-0-1016,1,669707,1,7,5,0,100,43,0,43,0
J291800-5,1,179338,LU,J29-0-BASELINE,1,605504,1,12,5,0,124,89,0,90,0
J291800-7,1,138515,LU,J29-0-BASELINE,1,548308,1,5,5,0,124,116,0,116,0
J291800-9,1,95048,LU,J29-0-BASELINE,1,485265,1,3,5,0,108,82,0,82,0
J291801-1,1,91794,MP,J29-0-BASELINE,1,553389,1,3,5,0,126,116,0,116,0
J291801-3,1,91741,MP,J29-0-BASELINE,1,553658,1,3,5,0,126,116,0,116,0
J291802-1,1,132434,MP,J29-0-BASELINE,1,549499,1,2,4,0,122,82,0,82,0
J291802-509,1,33249,SA,J29-0-BASELINE,1,586995,1,5,5,2,127,0,0,44000,0
J291802-509,1,33249,SA,J29-0-BASELINE,1,586995,1,5,5,2,127,,0,-811,0
J291803-1,1,120507,LU,J29-0-BASELINE,1,586597,1,5,5,0,126,116,0,116,0
J291803-505,1,31663,SA,J29-0-BASELINE,1,785535,1,10,7,5,134,84,0,84,0
J291804-1,1,108219,MP,J29-0-BASELINE,1,569510,1,5,5,0,126,116,0,116,0
J291805-1,1,92048,MP,J29-0-BASELINE,1,551771,1,3,5,0,126,116,0,116,0
J291805-11,1,117683,NM,J29-0-1164,1,586047,1,4,5,0,96,18,0,18,0
J291805-3,1,92195,MP,J29-0-BASELINE,1,550052,1,3,5,0,126,116,0,116,0
J291807-3,1,130827,MP,J29-0-BASELINE,1,529316,1,6,5,0,102,56,0,56,0
J291808-501,1,23832,SA,J29-0-BASELINE,1,741921,1,8,6,9,136,84,0,84,0
J292003-1,1,144733,MP,J29-0-BASELINE,1,540191,1,7,5,0,124,80,0,77,0
J292004-1,2,150913,MP,J29-0-BASELINE,2,607047,1,10,6,0,124,88,0,87,1
J292004-501,2,23179,SA,J29-0-BASELINE,2,545183,1,0,7,3,114,84,0,84,1
J292005-1,2,199540,MP,J29-0-BASELINE,2,617258,1,16,6,0,124,67,0,67,1
J292008-103,2,159101,SM,J29-0-1108,2,635061,1,12,6,0,88,19,0,19,1
J292008-105,1,261817,SM,J29-0-1164,1,759927,1,20,8,0,96,26,0,26,0
J292008-107,2,209277,SM,J29-0-1164,2,874174,2,21,10,0,143,26,0,26,1
J292008-109,1,545089,SM,J29-0-1164,1,951497,2,31,11,0,143,26,0,26,0
J292008-113,3,536316,SM,J29-0-1164,3,739094,1,20,7,0,97,18,0,18,2
J292008-365,1,272438,SM,J29-0-BASELINE,1,879642,2,30,10,0,184,126,0,126,0
J292008-373,1,191960,SM,J29-0-BASELINE,1,716971,1,22,7,0,125,124,0,124,0
J292008-377,2,226383,SM,J29-0-BASELINE,2,799306,2,18,11,0,183,96,0,96,1
J292008-379,1,434127,SM,J29-0-BASELINE,1,871861,1,24,10,0,131,15,0,16,0
J292008-381,2,518418,SM,J29-0-BASELINE,2,936547,1,36,10,0,130,104,0,104,1
J292008-385,1,176684,SM,J29-0-BASELINE,1,834038,2,22,11,0,184,103,0,102,0
J292008-61,1,141582,SM,J29-0-BASELINE,1,609236,1,11,6,0,125,91,0,91,0
J292008-65,2,143193,SM,J29-0-1108,2,642406,1,12,5,0,95,19,0,19,1
J292008-67,2,249500,SM,J29-0-1108,2,798779,1,23,9,0,91,19,0,19,1
J292008-71,2,301715,SM,J29-0-BASELINE,2,717156,1,20,7,0,127,87,0,87,1
J292008-91,1,682940,SM,J29-0-1108,1,871366,1,30,9,0,101,22,0,22,0
J292008-93,2,545768,SM,J29-0-1108,2,685000,1,10,6,0,98,22,0,22,1
J292008-95,2,199851,SM,J29-0-1108,2,717332,1,18,7,0,89,19,0,19,1
J292008-97,1,247854,SM,J29-0-1108,1,679286,1,12,7,0,89,19,0,19,0
J292009-1,2,134213,MP,J29-0-1164,2,760211,2,7,9,0,143,40,0,40,1
J292011-1,1,161813,SM,J29-0-BASELINE,1,589099,1,10,5,0,124,143,0,142,0
J292011-3,1,186353,SM,J29-0-BASELINE,1,621933,1,15,5,0,124,143,0,142,0
J292012-1,1,170334,EX,J29-0-BASELINE,1,627669,1,13,6,0,125,127,0,127,0
J292013-1,1,146060,SM,J29-0-BASELINE,1,584595,1,9,5,0,124,118,0,115,0
J292019-501,2,22568,MP,J29-0-BASELINE,2,632908,1,18,7,2,115,39,0,-286,1
J292020-1,2,377674,MP,J29-0-BASELINE,2,931545,1,34,7,0,137,100,0,97,1
J292021-1,1,141882,MP,J29-0-BASELINE,1,639528,1,8,5,0,127,97,0,96,0
J292021-3,1,233039,MP,J29-0-1164,1,749332,1,16,6,0,99,43,0,43,0
J292021-5,1,153364,MP,J29-0-1164,1,590146,1,10,5,0,89,26,0,26,0
J292022-3,1,200194,SM,J29-0-1164,1,630092,1,13,7,0,89,20,0,20,0
J292023-1,1,108213,MP,J29-0-BASELINE,1,616817,1,8,6,0,135,73,0,73,0
J292023-3,1,126171,MP,J29-0-BASELINE,1,647791,1,6,7,0,86,7,0,7,0
J292024-3,1,194676,MP,J29-0-BASELINE,1,668992,1,19,6,0,85,8,0,8,0
J292024-501,1,21633,SA,J29-0-BASELINE,1,552396,1,0,5,6,128,78,0,78,0
J292025-1,1,1049881,MP,J29-0-BASELINE,1,668029,1,17,5,0,129,75,0,71,0
J292025-5,1,333711,MP,J29-0-1164,1,739251,1,18,5,0,95,21,0,22,0
J292026-1,2,229581,MP,J29-0-BASELINE,2,685734,1,18,5,0,128,35,0,-41,1
J292026-5,1,294333,MP,J29-0-1164,1,714184,1,19,6,0,96,21,0,22,0
J292027-1,1,676806,MP,J29-0-1164,1,909066,1,13,6,0,105,40,0,40,0
J292027-3,1,513543,MP,J29-0-1164,1,972201,1,16,7,0,107,40,0,40,0
J292033-1,1,147070,MP,J29-0-BASELINE,1,544129,1,11,6,0,114,12,0,6,0
J292034-1,2,,MP,J29-0-BASELINE,2,,1,40,10,,130,39,0,-28,1
J292035-1,2,,MP,J29-0-BASELINE,2,,,,,,,39,0,-34,1
J292035-3,1,,MP,J29-0-1164,1,,,,,,,22,0,22,0
J292035-501,2,,MP,J29-0-BASELINE,2,,,,,,,93,0,91,1
J292035-503,1,,SA,J29-0-1164,1,,,,,,,22,0,22,0
J292036-1,1,,SM,J29-0-BASELINE,1,,,,,,,116,0,112,0
J292036-3,1,,SM,J29-0-BASELINE,1,,,,,,,116,0,112,0
J292037-1,1,,SM,J29-0-BASELINE,1,,,,,,,120,0,120,0
J292037-501,1,,SA,J29-0-BASELINE,1,,,,,,,130,0,128,0
J292038-1,3,,ML,J29-0-BASELINE,3,,,,,,,36,0,-77,2
J292038-13,1,,ML,J29-0-1164,1,,,,,,,23,0,23,0
J292038-17,1,,ML,J29-0-1164,1,,,,,,,22,0,22,0
J292038-3,2,,ML,J29-0-BASELINE,2,,,,,,,36,0,-77,1
J292038-5,3,,ML,J29-0-BASELINE,3,,,,,,,36,0,-77,2
J292038-501,3,,SA,J29-0-BASELINE,3,,,,,,,36,0,-10,2
J292038-503,2,,SA,J29-0-BASELINE,2,,,,,,,36,0,-31,1
J292038-505,3,,SA,J29-0-BASELINE,3,,,,,,,97,0,98,2
J292038-507,2,,SA,J29-0-BASELINE,2,,,,,,,36,0,-7,1
J292038-509,2,,SA,J29-0-BASELINE,2,,,,,,,62,0,60,1
J292038-513,1,,SA,J29-0-1164,1,,,,,,,23,0,23,0
J292038-517,1,,SA,J29-0-1164,1,,,,,,,22,0,22,0
J292038-7,2,,MP,J29-0-BASELINE,2,,,,,,,113,0,112,1
J292038-9,2,,ML,J29-0-BASELINE,2,,,,,,,36,0,-68,1
J292039-1,1,,SM,J29-0-BASELINE,1,,,,,,,85,0,84,0
J292040-1,1,,MP,J29-0-BASELINE,1,,,,,,,129,0,128,0
J292041-1,1,,MP,J29-0-BASELINE,1,,,,,,,128,0,128,0
J292047-1,1,,MP,J29-0-1164,1,,,,,,,23,0,23,0
J292047-501,1,,SA,J29-0-1164,1,,,,,,,23,0,23,0
J292067-5,1,,MP,J29-0-1164,1,,,,,,,22,-1,22,0
J292067-7,1,,MP,J29-0-1164,1,,,,,,,22,-1,22,0
J292083-1,1,,MP,N21-0-1016,1,,,,,,,28,0,28,0
J292083-5,1,,MP,N21-0-1016,1,,,,,,,28,0,28,0
J292083-7,1,,MP,N21-0-1016,1,,,,,,,28,0,28,0
J292095-1,1,,MP,N21-0-1016,1,,,,,,,43,0,43,0
J292095-501,1,,SA,N21-0-1016,1,,,,,,,23,0,23,0
J292095-601,1,,SA,N21-0-1016,1,,,,,,,23,0,23,0
J292100-3,2,,SM,J29-0-BASELINE,2,,,,,,,108,0,96,1
J292100-503,4,,SC,J29-0-BASELINE,4,,,,,,,108,0,106,3
J292100-603,1,,SA,J29-0-BASELINE,1,,,,,,,108,0,96,0
J292101-1,2,,SM,J29-0-BASELINE,2,,,,,,,68,0,68,1
J292101-3,1,,SM,J29-0-1164,1,,,,,,,43,0,43,0
J292102-1,2,,SM,J29-0-BASELINE,2,,,,,,,96,0,96,1
J292103-3,1,,SM,J29-0-BASELINE,1,,,,,,,112,0,111,0
J292105-3,1,,MP,J29-0-BASELINE,1,,,,,,,14,0,14,0
J292106-1,2,,MP,J29-0-BASELINE,2,,,,,,,60,0,-37,1
J292107-1,1,,MP,J29-0-BASELINE,1,,,,,,,67,0,67,0
J292108-1,1,,MP,J29-0-BASELINE,1,,,,,,,54,0,54,0
J292109-1,2,,MP,J29-0-BASELINE,2,,,,,,,42,0,-63,1
J292109-3,1,,MP,J29-0-BASELINE,1,,,,,,,83,0,84,0
J292140-1,1,,SM,J29-0-BASELINE,1,,,,,,,45,0,46,0
J292140-3,1,,SM,J29-0-BASELINE,1,,,,,,,90,0,88,0
J292141-1,1,,MP,J29-0-BASELINE,1,,,,,,,97,0,94,0
J292141-3,1,,MP,J29-0-BASELINE,1,,,,,,,4,0,4,0
J292141-503,1,,SA,J29-0-BASELINE,1,,,,,,,4,0,4,0
J292147-1,1,,MP,N21-0-1016,1,,,,,,,28,0,28,0
J292152-5,1,,MP,J29-0-1164,1,,,,,,,10,0,10,0
J292152-505,1,,SA,J29-0-1164,1,,,,,,,10,0,10,0
J292180-1,1,,MP,J29-0-BASELINE,1,,,,,,,12,0,12,0
J292180-3,1,,MP,J29-0-BASELINE,1,,,,,,,4,0,4,0
J292200-9,2,,SM,J29-0-1164,2,,,,,,,21,0,21,1
J292202-1,1,,MP,J29-0-BASELINE,1,,,,,,,110,0,109,0
J292202-3,1,,MP,J29-0-BASELINE,1,,,,,,,110,0,109,0
J292203-1,1,,SM,J29-0-BASELINE,1,,,,,,,90,0,90,0
J292204-1,3,,MP,J29-0-BASELINE,3,,,,,,,90,0,90,2
J292204-501,2,,SA,J29-0-BASELINE,2,,,,,,,62,0,60,1
J292205-1,1,,MP,J29-0-BASELINE,1,,,,,,,124,0,124,0
J292206-1,4,,MP,J29-0-BASELINE,4,,,,,,,78,0,78,3
J292206-501,3,,SA,J29-0-BASELINE,3,,,,,,,15,0,-81,2
J292207-1,2,,MP,J29-0-BASELINE,2,,,,,,,,0,-479,1
J292207-3,2,,MP,J29-0-BASELINE,2,,,,,,,,0,-479,1
J292207-49,1,,MP,J29-0-1164,1,,,,,,,8,0,8,0
J292207-5,2,,MP,J29-0-BASELINE,2,,,,,,,124,0,124,1
J292207-7,1,,MP,J29-0-BASELINE,1,,,,,,,128,0,128,0
J292208-1,2,,MP,J29-0-BASELINE,2,,,,,,,12,0,-501,1
J292209-1,1,,MP,J29-0-BASELINE,1,,,,,,,119,0,119,0
J292215-1,1,,MP,J29-0-1164,1,,,,,,,16,0,16,0
J292240-1,1,,MP,J29-0-BASELINE,1,,,,,,,77,0,77,0
J292240-501,1,,SA,J29-0-BASELINE,1,,,,,,,139,0,138,0
J292240-517,1,,SA,J29-0-1164,1,,,,,,,29,0,29,0
J292240-7,1,,SM,J29-0-1164,1,,,,,,,29,0,29,0
J292241-1,2,,MP,J29-0-BASELINE,2,,,,,,,140,0,139,1
J292241-501,2,,SA,J29-0-BASELINE,2,,,,,,,146,0,146,1
J292245-1,1,,SM,J29-0-BASELINE,1,,,,,,,82,0,82,0
J292245-501,1,,SA,J29-0-BASELINE,1,,,,,,,82,0,82,0
J292263-1,1,,SM,J29-0-BASELINE,1,,,,,,,57,0,56,0
J292280-1,4,,MP,J29-0-BASELINE,4,,,,,,,8,-1,-56,5
J292281-1,1,,MP,J29-0-BASELINE,1,,,,,,,89,0,86,0
J292281-501,1,,SA,J29-0-BASELINE,1,,,,,,,89,0,89,0
J292281-503,1,,SA,J29-0-1164,1,,,,,,,16,0,16,0
J292301-1,1,,MP,J29-0-1164,1,,,,,,,20,0,20,0
J292301-501,1,,SA,J29-0-1164,1,,,,,,,20,0,20,0
J292302-1,1,,MP,J29-0-BASELINE,1,,,,,,,15,0,14,0
J292302-11,1,,MP,J29-0-BASELINE,1,,,,,,,21,0,21,0
J292302-13,1,,SM,J29-0-BASELINE,1,,,,,,,41,0,24,0
J292302-3,1,,MP,J29-0-BASELINE,1,,,,,,,15,0,15,0
J292302-5,2,,MP,J29-0-BASELINE,2,,,,,,,21,0,21,1
J292302-509,1,,SA,J29-0-BASELINE,1,,,,,,,35,0,35,0
J292302-511,1,,SA,J29-0-BASELINE,1,,,,,,,21,0,21,0
J292302-9,2,,MP,J29-0-BASELINE,2,,,,,,,22,0,-53,1
J292317-1,1,,SM,J29-0-1164,1,,,,,,,16,0,16,0
J292317-3,1,,SM,J29-0-1164,1,,,,,,,27,0,26,0
J292317-7,1,,MP,J29-0-1164,1,,,,,,,27,0,26,0
J292317-9,1,,MP,J29-0-1164,1,,,,,,,27,0,26,0
J292400-1,1,,MP,J29-0-BASELINE,1,,,,,,,,0,-221,0
J292403-1,2,,MP,J29-0-BASELINE,2,,,,,,,88,0,85,1
J292403-501,1,,SA,J29-0-BASELINE,1,,,,,,,126,0,126,0
J292404-1,2,,MP,J29-0-BASELINE,2,,,,,,,35,0,-81,1
J292405-1,2,,MP,J29-0-BASELINE,2,,,,,,,22,0,-277,1
J292405-501,1,,SA,J29-0-BASELINE,1,,,,,,,107,0,107,0
J292406-1,1,,MP,J29-0-BASELINE,1,,,,,,,124,0,121,0
J292407-1,2,,MP,J29-0-BASELINE,2,,,,,,,161,0,-53,1
J292407-501,1,,SA,J29-0-BASELINE,1,,,,,,,112,0,109,0
J292408-1,1,,MP,J29-0-BASELINE,1,,,,,,,69,0,69,0
J292408-501,1,,SA,J29-0-BASELINE,1,,,,,,,111,0,108,0
J292409-1,1,,MP,J29-0-BASELINE,1,,,,,,,71,0,70,0
J292411-1,1,,MP,J29-0-BASELINE,1,,,,,,,96,0,95,0
J292411-13,1,,MP,J29-0-1108,1,,,,,,,14,0,11,0
J292411-3,1,,MP,J29-0-BASELINE,1,,,,,,,10,0,10,0
J292411-503,1,,SA,J29-0-BASELINE,1,,,,,,,10,-1,10,0
J292411-513,1,,SA,J29-0-1108,1,,,,,,,14,-1,11,0
J292412-1,1,,SM,J29-0-BASELINE,1,,,,,,,10,0,10,0
J292417-1,1,,MP,J29-0-BASELINE,1,,,,,,,11,0,11,0
J292418-1,1,,SM,J29-0-BASELINE,1,,,,,,,2,0,3,0
J292450-1,1,,EX,J29-0-BASELINE,1,,,,,,,91,0,91,0
J292450-501,1,,SA,J29-0-BASELINE,1,,,,,,,16,0,15,0
J292451-1,1,,MP,J29-0-BASELINE,1,,,,,,,24,0,-20,1
J292451-501,1,,SA,J29-0-BASELINE,1,,,,,,,30,0,30,0
J292452-1,1,,MP,J29-0-BASELINE,1,,,,,,,24,0,-20,1
J292452-3,1,,MP,J29-0-BASELINE,1,,,,,,,24,0,-20,1
J292452-501,1,,SA,J29-0-BASELINE,1,,,,,,,28,0,28,0
J292452-503,1,,SA,J29-0-BASELINE,1,,,,,,,29,0,28,0
J292453-1,1,,EX,J29-0-BASELINE,1,,,,,,,24,0,-40,1
J292453-501,1,,SA,J29-0-BASELINE,1,,,,,,,23,0,23,0
J292454-1,1,,EX,J29-0-BASELINE,1,,,,,,,92,0,92,0
J292455-3,2,,SM,J29-0-BASELINE,2,,,,,,,78,0,78,1
J292458-1,3,,MP,J29-0-BASELINE,3,,,,,,,35,0,-70,3
J292458-3,2,,MP,J29-0-BASELINE,2,,,,,,,,0,-226,3
J292459-1,2,,MP,J29-0-BASELINE,2,,,,,,,,0,-246,3
J292461-1,2,,SM,J29-0-BASELINE,2,,,,,,,88,0,89,1
J292461-3,2,,SM,J29-0-BASELINE,2,,,,,,,88,0,89,1
J292461-5,1,,SM,J29-0-BASELINE,1,,,,,,,7,0,7,0
J292463-1,2,,MP,J29-0-BASELINE,2,,,,,,,,0,-232,2
J292464-1,3,,MP,J29-0-BASELINE,3,,,,,,,27,0,-27,2
J292465-1,1,,MP,J29-0-BASELINE,1,,,,,,,98,0,98,0
J292466-1,1,,MP,J29-0-BASELINE,1,,,,,,,98,0,98,1
J292466-501,1,,SA,J29-0-BASELINE,1,,,,,,,63,0,63,1
J292467-1,2,,MP,J29-0-BASELINE,2,,,,,,,89,0,90,1
J292467-501,2,,SA,J29-0-BASELINE,2,,,,,,,,0,-178,1
J292468-1,1,,MP,J29-0-BASELINE,1,,,,,,,85,0,84,0
J292469-1,1,,MP,J29-0-BASELINE,1,,,,,,,85,0,84,0
J292470-1,1,,MP,J29-0-BASELINE,1,,,,,,,18,0,18,1
J292470-501,1,,SA,J29-0-BASELINE,1,,,,,,,21,0,21,0
J292471-1,1,,MP,J29-0-BASELINE,1,,,,,,,85,0,84,0
J292471-501,1,,SA,J29-0-BASELINE,1,,,,,,,18,0,18,0
J292472-1,1,,MP,J29-0-BASELINE,1,,,,,,,89,0,90,0
J292473-1,1,,SM,J29-0-BASELINE,1,,,,,,,87,0,86,0
J292474-1,1,,MP,J29-0-BASELINE,1,,,,,,,,0,-224,0
J292475-3,1,,SM,N21-0-1016,1,,,,,,,28,0,28,0
J292475-5,1,,SM,N21-0-1016,1,,,,,,,18,0,18,0
J292475-501,1,,SA,N21-0-1016,1,,,,,,,23,0,23,0
J292517-11,1,,SM,J29-0-BASELINE,1,,,,,,,128,0,128,0
J292517-13,1,,SM,J29-0-BASELINE,1,,,,,,,128,0,128,0
J292517-7,1,,SM,J29-0-BASELINE,1,,,,,,,68,0,66,0
J292517-9,1,,SM,J29-0-BASELINE,1,,,,,,,68,0,66,0
J292551-1,1,,SM,J29-0-BASELINE,1,,,,,,,88,0,88,0
J292551-3,1,,SM,J29-0-BASELINE,1,,,,,,,91,0,91,0
J292551-5,1,,SM,J29-0-BASELINE,1,,,,,,,91,0,91,0
J292551-501,1,,SA,J29-0-BASELINE,1,,,,,,,88,0,88,0
J292551-503,1,,SA,J29-0-BASELINE,1,,,,,,,91,0,91,0
J292551-505,1,,SA,J29-0-BASELINE,1,,,,,,,91,0,91,0
J292576-11,1,,SM,J29-0-1108,1,,,,,,,23,0,22,0
J292601-1,1,,MP,J29-0-BASELINE,1,,,,,,,78,0,78,0
J292601-15,1,,SM,J29-0-BASELINE,1,,,,,,,33,0,32,0
J292601-3,1,,MP,J29-0-1164,1,,,,,,,22,0,22,0
J292601-501,1,,SA,J29-0-BASELINE,1,,,,,,,79,0,77,0
J292601-503,1,,SA,J29-0-1164,1,,,,,,,22,0,22,0
J292601-509,2,,SA,J29-0-BASELINE,2,,,,,,,22,0,-53,1
J292601-515,1,,SA,J29-0-BASELINE,1,,,,,,,33,0,32,0
J292601-9,2,,SM,J29-0-BASELINE,2,,,,,,,22,0,-63,1
J292602-1,2,,MP,J29-0-BASELINE,2,,,,,,,44,0,-5,1
J292602-501,1,,SA,J29-0-BASELINE,1,,,,,,,21,0,18,0
J292616-5,2,,SA,J29-0-1108,2,,,,,,,19,0,-153,1
J292628-1,1,,SM,J29-0-BASELINE,1,,,,,,,68,0,67,0
J292700-1,1,,SM,J29-0-BASELINE,1,,,,,,,112,0,112,0
J292702-1,2,,MP,J29-0-BASELINE,2,,,,,,,24,0,24,1
J292717-501,1,,SC,N21-0-1016,1,,,,,,,27,0,27,0
J292747-1,1,,PB,N21-0-1016,1,,,,,,,25,0,25,0
J292775-3,1,,SC,N21-0-1016,1,,,,,,,33,0,33,0
J292775-5,1,,SC,N21-0-1016,1,,,,,,,33,0,33,0
J292800-1,2,,SM,J29-0-BASELINE,2,,,,,,,26,0,-42,1
J292800-5,1,,SM,J29-0-1164,1,,,,,,,9,-1,9,0
J292800-7,1,,SM,J29-0-1164,1,,,,,,,9,-1,9,0
J292800-9,1,,SM,J29-0-1164,1,,,,,,,9,-1,9,0
J292801-1,2,,SM,J29-0-BASELINE,2,,,,,,,11,0,6,1
J292805-5,1,,EX,J29-0-1164,1,,,,,,,18,0,18,0
J292831-1,1,,MP,J29-0-1164,1,,,,,,,23,0,23,0
J292831-3,1,,MP,J29-0-1164,1,,,,,,,23,-1,23,0
J292837-3,1,,SM,J29-0-BASELINE,1,,,,,,,98,0,98,0
J292894-1,1,,MP,J29-0-BASELINE,1,,,,,,,68,0,66,0
J292896-1,1,,MP,J29-0-BASELINE,1,,,,,,,68,0,66,0
J294022-501,1,,SA,J29-0-BASELINE,1,,,,,,,70,0,68,0
J294022-503,1,,PL,J29-0-BASELINE,1,,,,,,,50,0,49,0
J294022-601,1,,PL,J29-0-BASELINE,1,,,,,,,70,0,68,0
J294023-521,1,,PL,J29-0-1164,1,,,,,,,39,0,39,0
J294024-517,2,,SA,J29-0-BASELINE,2,,,,,,,18,0,-34,1
J294024-617,2,,PL,J29-0-BASELINE,2,,,,,,,103,0,86,1
J294030-501,4,,PL,J29-0-BASELINE,4,,,,,,,42,0,-36,3
J294031-1,1,,PL,J29-0-BASELINE,1,,,,,,,51,0,51,0
J294031-3,1,,PL,J29-0-1164,1,,,,,,,20,0,20,0
J294033-503,1,,SA,J29-0-BASELINE,1,,,,,,,113,0,113,0
J294033-603,3,,PL,J29-0-BASELINE,3,,,,,,,41,0,-15,2
J294034-501,7,,PL,J29-0-BASELINE,7,,,,,,,42,0,-4,6
J294034-503,1,,PL,J29-0-1164,1,,,,,,,15,0,15,0
J294035-501,3,,PL,J29-0-BASELINE,3,,,,,,,29,0,-233,2
J294035-503,1,,PL,J29-0-1164,1,,,,,,,13,0,12,0
J294036-501,1,,PL,J29-0-BASELINE,1,,,,,,,104,0,103,0
J294036-503,1,,PL,J29-0-1164,1,,,,,,,14,0,14,0
J294036-505,1,,PL,J29-0-1164,1,,,,,,,13,0,12,0
J294037-503,2,,SA,J29-0-BASELINE,2,,,,,,,110,0,110,1
J294037-525,1,,SA,J29-0-1164,1,,,,,,,40,0,40,0
J294037-603,4,,PL,J29-0-BASELINE,4,,,,,,,110,0,110,3
J294037-625,3,,PL,J29-0-1164,3,,,,,,,33,0,33,2
J294038-505,2,,SA,J29-0-BASELINE,2,,,,,,,29,0,-230,1
J294038-605,3,,PL,J29-0-BASELINE,3,,,,,,,42,0,-1,2
J294040-505,2,,SA,J29-0-BASELINE,2,,,,,,,18,0,-49,1
J294040-605,2,,PL,J29-0-BASELINE,2,,,,,,,41,0,-6,1
J294042-501,1,,PL,J29-0-BASELINE,1,,,,,,,104,0,104,0
J294042-503,1,,PL,J29-0-BASELINE,1,,,,,,,104,0,104,0
J294042-601,1,,PL,J29-0-BASELINE,1,,,,,,,104,0,104,0
J294043-501,1,,SA,J29-0-1164,1,,,,,,,26,-1,26,0
J294043-601,1,,PL,J29-0-1164,1,,,,,,,26,0,26,0
J294044-503,1,,PL,J29-0-1164,1,,,,,,,15,0,15,0
J294045-501,2,,SA,J29-0-BASELINE,2,,,,,,,99,-1,99,1
J294045-503,2,,SA,J29-0-BASELINE,2,,,,,,,99,-1,99,1
J294045-601,1,,PL,J29-0-BASELINE,1,,,,,,,99,-1,99,0
J294045-603,1,,PL,J29-0-BASELINE,1,,,,,,,99,-1,99,0
J294046-501,1,,PL,J29-0-BASELINE,1,,,,,,,99,0,99,0
J294047-501,1,,PL,J29-0-BASELINE,1,,,,,,,94,0,94,0
J294048-501,3,,MP,J29-0-BASELINE,3,,,,,,,76,-1,73,2
